vintage_id,wine_id
152876636,2015660
159507259,6989425
17011794,1129443
81901114,2606388
68067020,2383597
143753860,1728108
16854847,1213682
27816121,2502740
6010560,1262051
22374043,1127352
29606104,1212720
148218050,1488259
1562731,1133891
141163168,1083998
154722371,5744689
19238382,3743
4814632,1669245
20497697,1769368
145658390,4296037
157093548,5805251
49287822,1168556
142821665,2449244
158337370,6689501
19704415,2325240
156260688,2853781
158726215,6805333
155409863,5919096
9296213,2663732
74557005,2179706
3215706,1129057
60851463,1253899
129173814,1178275
91759498,3486144
7048730,1542319
1831905,1179226
30370639,6574
14798343,1161629
16497298,1470959
146071083,1777428
50752303,1189429
149439848,1371388
152285838,4899080
29184060,1229080
8739348,2126394
18194552,1632210
155442296,5919066
14245741,91501
62648714,1181660
22428956,1362347
157179896,6138098
42412327,2067419
158461509,6728659
150181512,4346816
162350123,7753517
158503527,6475373
29970631,1261773
24639501,1197271
143624813,2103257
25446734,1410596
134610229,1242221
155241507,1181733
142305361,1440106
2065398,1179132
34574546,1221890
64248129,83328
6351991,2454749
28754255,1679596
1482181,1168941
159446942,6995597
148715791,1748382
1202797,1155763
8753085,1496744
145517101,1856277
161621994,7553894
22426562,2024240
149333134,1149095
162260657,7729997
146903280,4809610
158277773,6621911
160193500,7036132
23530585,1691423
70956668,3781295
29610662,1239225
1168876,28414
144182424,15786
159466546,7007480
142346353,1143626
161256157,7465049
152390219,2106
2755781,1730776
17889158,4906
124767455,86936
1561421,1144778
151362402,4778859
141547815,1420205
147930616,1137866
143455405,1211894
15456629,1181829
71282613,2427602
23504873,80487
151889304,1174806
12639915,2583592
145369210,1216033
2580219,1156092
28574408,1889918
143545157,1166004
152683005,5456564
76579723,21633
3570444,1770901
16656755,3141749
25719824,3335018
97395151,2284119
150764258,1584578
144266797,1585055
164500132,8402489
27565743,3427937
142469156,4379468
26098024,2683819
148449889,1810350
18273273,1656077
9664375,2381586
2514610,1465577
155709525,2325896
1284374,1137859
11646618,2310960
147451778,2043398
25494105,1271345
3031074,1824166
62968921,1636687
161050374,7412743
36570665,1664656
26848027,1230650
1798963,1248435
1781255,1381597
9141446,1196187
19962104,2576237
24454638,77943
32792885,2612919
141524583,3849086
159675314,7063639
143825986,1600677
147211065,1954978
87625709,1936663
144393368,3309022
161854922,7616518
10816222,1218424
17657794,1374632
2754076,1558221
1770467,1122
43780242,1725915
2391751,1177793
162056138,7669493
71677473,1691869
42128590,1188231
153177670,5564820
143367685,1800075
142030752,1255107
21178500,86942
145270930,4281604
144451923,3795367
2923488,1162033
15135659,2045049
39103978,1553891
98239264,1155998
152846892,20110
152741054,1373788
149317609,5109803
14809504,1726
144065195,1642612
154439539,1365589
8156291,2051071
30181600,1285920
17521759,1708250
157854402,1919570
42479619,1628757
16075571,2352338
64589112,3233974
155400049,1209841
4178533,2147223
71901043,1624856
29673966,3404845
146181205,3091022
142049297,1941802
21746043,9336
15813594,33724
1701447,21881
144293416,3740121
16708392,18163
14975914,1486705
145358148,4387046
14781490,1843806
91236181,3962838
17602701,75627
2703346,1125333
19459091,92000
16503860,2984603
100093442,1135580
150340997,17363
21070846,1209611
22964809,1178074
16185008,1173383
16465839,2405791
4402600,1171210
20384670,1676801
26553710,1129960
97354973,1287281
155138211,5853153
19179760,84727
16346533,85761
18941691,68044
53902997,1175206
14785376,2450
155133730,5750701
18425111,17362
7701897,1181896
1497442,1285851
114274236,1149283
20502697,1182578
25305557,1130477
27033604,1362007
2526754,1637301
58090567,2395548
21877331,84728
67761904,1150791
128262765,43984
15863750,1190138
14690878,1175007
17610311,1381293
17944990,13666
1318830,23110
20036655,22951
1619569,1217846
46394375,1162797
1162123,1135848
11210124,2398663
111206446,1252451
15343372,2146048
156412671,6158938
1628385,1146393
143305096,3085613
14326972,1173140
14591296,2441493
154497396,5689294
20784493,2169691
21803207,1220785
25075326,14155
25530764,1186552
14319678,1126516
17512804,5005
1468919,1136289
27889175,1160025
141154551,4320358
15169963,1100006
1537790,1144141
95344617,1546691
20153408,2379502
7529389,1222851
23039774,1141656
27899494,1323344
17255502,4634
17711292,1633383
17109771,1633459
23750197,1189529
14476310,1163747
154437069,5682782
1509495,1137736
19262948,1229766
15693942,49564
18998775,1101002
1950750,1136180
18484828,2569
33773926,1293564
2404911,1141692
14269536,1386816
21729183,80696
14595556,1647468
23899395,2806004
17022578,2235738
17596199,1132643
2829656,5809
17927372,2090161
21511376,2561
33637044,5970
17236736,1142062
164943432,3799089
18522201,1198913
17143571,1856037
14511029,26604
145588150,3641631
3664398,1107342
3582436,1692390
152462667,5402314
15093838,79378
149970716,4669239
1469114,1145193
33450149,2467
152850697,5492434
1284665,1154494
146736298,4018342
16827444,1130064
142010606,4098664
17356910,2042544
3273951,1594541
1885666,19095
155710845,5855216
14597315,1634535
145644649,3901549
152963548,5517133
25271569,1198385
141307268,1249453
3341574,1213056
20825782,1142185
90048918,4827
109988269,2109744
2719276,1218968
26625681,1227559
3034404,1364762
1519528,1148233
156254964,3765912
22348777,1142370
54993841,1223687
20230536,2551048
4418659,1265556
17613702,2813826
14491110,2657925
1793111,1238774
2174611,1128678
14897062,26594
164943035,3647440
61174382,21455
14382138,92650
40253226,3796961
156018484,6060782
94349996,2182989
11215431,73456
1427005,1145383
17487807,2122608
18974963,1500237
91502133,4106074
29071802,1622688
151740983,2037733
20753689,1801941
20915746,1646256
15461865,1146901
3126132,1130912
3710630,8602
160777305,1484920
22219031,2016479
1201778,1107314
15199098,1184802
144272851,3779234
109353465,1240705
156782657,5194805
19290425,2649470
4664285,1587555
82707441,2183122
17523428,1248384
40633018,3818637
3766252,1194084
15156370,1831369
16078779,1930059
9488393,2670031
16063383,2327482
17977033,2618423
145150856,1198317
5082252,1143793
63401055,1867721
17795625,1213566
14355594,1163958
30867513,3640324
163561085,8124421
25463597,82707
16539730,5926
7840294,1554969
6831481,1397693
144397692,1933789
20476711,1150761
4646014,7474
47553643,1147263
18453621,7102
155492064,5935944
23704432,1756010
157177574,1542388
3088211,1360266
3406428,1650718
29655758,1981459
45361041,1144675
18533174,5924
157361767,3389861
4690764,1524704
15821406,1136515
6810543,1293362
20880504,2559
14326285,1374951
8572985,2615069
17549665,26584
22522719,2100916
153401038,5614590
4196624,6283
21853941,1167099
3249906,1283295
156756011,1755711
158860034,1246057
29641410,1942449
14971644,1215316
18777345,2570
29978310,1210237
12991750,1129979
23151490,1641783
2799875,1730376
1220764,1168622
1833768,1216997
28815664,2758638
26441271,1085116
152723978,1249054
15735048,1700939
1708981,1133859
14202401,1176857
143484577,2238490
22282635,2888786
20142572,84148
152662664,1200907
19940154,1631654
18176256,271
3630832,2003229
24099425,3238251
152602902,5439101
97323640,1213904
154309914,5656465
152676451,4217284
5042927,2104
14295733,2736685
53514305,1680324
25955764,8655
24220933,1151307
152103448,82748
150672639,5194799
1837174,1277506
131332365,2728018
145945654,4020806
79785257,1703729
28068005,2131595
142156696,1261542
154927066,5788790
17639566,6276
20012815,21457
22783339,1630411
2903950,1771476
2060309,12513
126350721,1192000
31422612,2595857
144997094,1221247
16797898,2127834
9423434,2671577
14464709,1190015
34230526,1986859
158384216,4813598
22352657,35484
1521842,19296
7856448,1677490
19634220,75885
34429424,2018674
5302616,24298
3672765,1259185
21589965,1269180
2262573,1984
102464506,975
16877586,21470
74495724,1813655
11487681,2828663
144514192,4255279
24478052,1683164
107834014,80490
2105668,6273
145758123,4739525
16199073,1145827
142090123,3121603
110590410,1382382
164943448,19928
21022928,1901171
149580639,5028986
23241370,1253915
80831329,3495681
16524322,1222260
19878415,1153165
142626318,3402712
25560171,1314668
149215277,4843571
112793512,1860834
14685000,1108880
15072489,2658125
4179992,1667594
6798495,1438133
1538514,1172571
21927160,1198389
4148128,1160396
144728766,4621594
1801202,1152420
145246619,2440738
156901407,4301132
17912466,1187317
1573270,26654
57694652,1972242
14269387,1604079
148431579,2001539
117316869,1241256
14430027,92600
21900471,8098
10557368,1186563
33596393,1148409
69105645,1256607
26719431,2164194
19774913,2100218
9287567,2658098
144993512,1829715
15436593,1849069
22453548,83878
7112125,1159109
2172872,1526377
19246370,94269
5277337,344
161478399,1719333
144440521,2182210
78403957,1241405
16880933,1399179
2987356,1164212
160109659,5805784
10940529,1194017
141681549,4342163
22447995,1130017
19228651,1209785
9278978,1242742
152775645,2288511
14646702,1762972
72725204,1174974
15479540,1200462
18343898,1809772
150473383,1129969
157803089,1453002
143865289,1158780
15003818,1162735
10288814,1815127
18785702,1693955
146897872,4628837
7932191,1419566
3881144,2059374
20908206,4300
28399452,6603
29903057,3015451
18831152,1294734
27356134,1454644
153034856,4707096
156638176,4103112
19518093,1152892
16792567,1379351
143054170,4411822
15372850,1153166
157695544,6374151
4182645,1380951
142899700,1617087
152628113,5443362
1285493,1142215
2343750,5812
9084224,2377143
39544260,1568175
51559933,1182336
157674734,6503088
147658150,2009900
66461480,3955725
17142561,2470492
17782264,1179446
152623750,1463842
40259888,12864
103006373,1221456
14873699,1600607
150463487,80701
149776546,5149126
21979940,2395894
144962456,4606896
153057344,5537773
147917225,1829772
19026453,1656644
19334786,12850
155349888,5739996
34201388,1252505
20562678,26664
149294878,1896364
143063522,2574375
15680778,13523
41200122,76050
145512555,4709698
2273067,2469
146135319,1224514
24098380,1277065
151980623,5332708
134541720,82819
11383237,1162026
156513751,6183761
141188672,4324884
68856567,2012161
26147120,1207781
92944352,1167873
3380890,1799992
23160953,2343728
15459178,1595261
42837821,1211946
143591437,2197604
17529545,2342612
20326516,1130006
147624661,4954213
147894754,4111992
21450678,1176347
154310909,5609044
103911871,4168450
41088992,1455056
145663406,3496890
142536438,2918249
2292450,13524
3738503,1675980
3596095,1117440
1356044,1153798
157503162,6184141
14336423,2660274
18226831,1144503
20439614,8603
10072147,2718291
5586359,5808
145333006,1190788
4551391,2259945
14480064,1253819
21522052,1137888
2522612,1130082
162222102,7717574
18339044,1249207
15945909,2323589
23181435,2559177
14853111,1162650
2468571,1420000
62946609,3646076
19528537,99606
17379944,1135061
18663312,1176772
145345367,2525883
156000528,6006106
161065072,1130008
3705008,2027327
143647396,12857
4268955,2039882
20011321,1223047
27332571,1635769
144254072,1279724
19555606,1163767
26276277,2265423
154166508,1387270
20841591,1384821
150308161,1187313
18807130,1944103
41217398,1736990
112137972,1488005
152309643,5201603
28839362,1130039
20518302,1215099
3460293,1153609
18104841,81897
18936262,1252392
8088549,1206491
58488316,1187310
24260907,3032214
134515712,1555830
144403336,1632329
1269533,2470
1486480,1283092
49800386,2260020
19435266,1223497
149108978,1202716
150508823,37464
150617854,5206718
14572960,1185928
148601301,3123972
157247602,6364475
4342026,1186731
104456420,1246433
144202143,1203234
145704886,4697753
73596934,2407429
147696075,15792
14828328,1976576
161015679,2756325
145403793,4015836
141398058,3753776
19391823,1754936
9838920,1298069
150434537,1522890
29203303,2176662
5042236,1661526
2668407,1697202
151057664,1778234
26461382,1498244
24062316,85813
153143876,5535516
164943253,3891480
154717560,4235931
6980553,63114
149414793,5071759
1468830,1174260
156462633,3957021
17749909,1313316
5223292,2361363
156064973,6065382
17239136,1223435
81465336,1817570
20214708,2303380
20182707,1963370
14443627,1222329
148569637,5015205
4578870,1385578
158149284,6629707
23578498,2092914
39792094,1181781
47294964,1189540
161515231,1261837
155691635,5983539
155650134,5861588
149643768,1268512
22087341,1195255
8373513,1142465
15829754,1135102
134312016,3489598
6921552,1753520
6469903,1226376
16216567,1841160
14490551,1783604
130771495,1189527
23344635,1210090
7711618,2199877
150561894,1837340
154524950,5669283
24090499,2262403
147339809,4922745
152184153,5360520
144360540,2047927
142005406,1372576
159201987,5276963
1751032,1225716
1280731,64504
14597560,2572685
155434843,5922847
15541550,2422330
149743065,2066624
15504303,1153466
6165434,1139001
156399388,6155664
5554649,1910582
152285464,5342670
152872497,5049973
147710013,1313930
11103456,2457613
160956496,7388608
145175097,1100848
142037289,1245887
157126194,5750735
23881312,2379116
23195231,1193045
7247106,85832
150907301,1629737
15866959,1487731
10567360,1380871
13812804,1440766
154576647,5699400
145320160,1317251
33315412,2164066
22934600,1220240
11459505,2826296
158286688,6438949
157324383,6396777
35493002,2292261
14774371,64534
143054638,2011285
5947633,1241247
16383367,1380204
143112939,3320580
151769644,2462391
160901640,7374513
15308529,1467159
3686780,1515445
19095522,85518
148663073,5050515
160297683,7218133
147045834,4645002
5182458,1853607
55845312,1805304
159813999,7103767
156605965,1545780
1519048,85835
50054211,2389112
3379136,1925167
78148245,3771070
102658734,1477067
156391269,6153532
3980495,1835405
152301127,4801916
14918454,64544
38799922,1143319
147247139,1690655
160866377,1906526
112082578,1970636
25065183,1737276
157717835,6516966
152949659,3505441
14717607,1972124
160393579,1301914
133682383,3683964
36117510,1403495
153340767,5582888
2967823,1309031
3523955,1970952
155326468,5873086
3144719,1204461
155336855,5885294
30689230,1480974
155795830,6007940
158735680,6807860
4055384,2118545
31011634,1150394
59793823,1434866
9618462,1867418
161687571,7573091
129532136,3443211
3824017,2063794
157158564,6285127
141502811,1225717
145025325,1282274
155054254,1737608
1419748,1261083
143456555,2305223
155538448,4872841
144374607,1894198
4151601,1463793
155300769,5874514
149831887,5133658
145033414,3838694
158686575,6279072
155343744,1302121
14980668,2234228
5563703,1282670
1724144,1321151
156724676,6013142
26465629,1259585
152578654,2812848
45717930,94872
148745402,1657097
16677762,1210951
1533737,1147170
143942435,3943964
10451976,1467171
143323512,1668378
3106467,1847564
3414687,1598398
152325579,1154275
29127118,2675305
38374669,1248891
12331925,1397755
159160014,6923376
26676569,2611733
2326623,1472617
20885268,3327785
100034476,1607957
2318577,1254212
103709,85823
8839112,1234613
3272038,1895539
143442565,1925429
1386096,1247910
154891022,5788960
143911902,2177561
164519364,8413775
147059359,3944524
2877016,1135288
4143439,1935386
1174354,1142474
4468822,1100613
145855807,4722346
152498509,1572648
2740175,1296018
156692408,6225827
57395410,2462564
145683087,4730165
147400891,1884225
3526795,1203498
1174844,1142743
1928104,1211449
144331570,2585728
147166241,4906585
161880086,7623307
21257051,2257854
93286075,1502893
30843821,2426294
61471395,2460133
150023591,1149286
145702646,3355554
148589223,1424765
152923799,12553
89345311,1684721
157557522,12523
156271877,6123141
159021054,6887280
3981116,1553077
163322406,8051267
4330714,1580186
147414669,4933839
114590597,2174391
159858474,7116403
23692283,2198579
22189363,2003999
35451108,1458303
9058961,2349270
18859193,1130233
143491222,2559034
9925510,1735470
8221713,2233175
4643305,2290004
157327800,5837583
155276131,1147166
146634626,4151859
37806474,2683725
141671982,1898604
150878050,5236633
146891563,4233855
152973973,14708
8647870,1707973
149861093,2702142
148368985,1557016
158622751,6723366
142631396,1699115
2581341,1670047
156611728,6207800
143094488,2263160
38147837,3790192
5410196,2377239
3967575,2094484
2416171,1612566
2083456,1147165
161679961,7571057
4444003,2230935
27754847,2039928
150655590,94869
142456380,1464091
144302253,2171000
18578687,2380121
14303286,2776088
4845548,1507107
148582132,4068113
18507841,2969062
2132152,1436697
158512051,6744658
149542488,4577600
159089322,6905288
154783001,5764022
156972392,6297816
23158862,1919179
155600289,5962585
17072454,2551
26953350,75016
20427789,2552
1449176,1135947
150324849,1138168
7187685,4094
3691326,1233394
14477971,65104
7960275,1204299
29658812,2399441
15723778,4106
2469180,1631323
20329800,11858
5054632,4082
20572002,94948
143455459,1170335
26638977,1553747
15091687,1929549
19873815,97906
7371738,1634993
6592923,1181260
15258450,1170603
14268150,1251301
20640178,1142921
14408373,1135803
1831664,1401236
142451300,2026947
14241935,1135138
16626200,1157826
6046606,1136769
1471511,1135100
5740983,1507801
162058164,4381808
16501472,4098
159077869,6902174
59799401,2500258
130107803,1222908
34595674,2279450
15907932,1133258
79340708,1243956
67277455,4068
164601622,8436727
158309369,6236074
72011839,94602
105364328,1167118
29661730,97916
2077842,17430
30025085,1119582
28918135,4101
14868267,2542
14311864,2016016
1540040,1149909
1581419,1105351
151448831,5177761
151761070,5312313
1380228,1245225
23442182,2673048
1295272,4031
152001717,1583102
63395491,1852466
20729312,1135080
153241225,5579128
34030965,2357808
2666348,1100287
156538812,2324568
32139159,1210294
15051590,17436
27337185,1186362
151424024,1157825
17178768,1768114
135802943,1309861
69158280,7068
10140815,1309039
147529558,1162720
154909805,5760357
146875444,1618484
14658670,1700379
164599899,8435802
152173758,4538582
18300591,1409922
3800165,2057218
3698458,2025221
143332944,4313526
53158216,2018003
27207097,1852548
16255884,1263
1530904,2558
3621216,1829321
14280600,1672926
18920742,1238545
1251477,4053
20053506,94939
30052325,2807850
25840439,2325227
19448961,2782918
84598,75017
23952315,1132769
27476915,2554933
85435703,1443797
57364691,2200222
29727403,1377943
150312067,1135275
15224536,1507451
2946267,97941
140322834,2254205
51367386,1297733
3705978,1506904
156221537,1139289
150523212,1175451
21224374,1987318
141454060,1634449
61602035,1319843
141381695,4338106
141765333,4364870
119364559,2225338
3657336,1806005
30560451,1751391
154245100,1137050
150587222,1255796
141684087,1222557
52531956,1793389
1581986,1286395
26181660,2166959
52752983,66464
9233050,1699056
152685218,5175437
4909767,1428636
9659857,2660355
133985884,1774555
44427951,1717148
154387589,1577024
151665577,3036211
44935444,1619438
26762879,1152419
2904684,1184537
5453899,1870834
3243260,1723473
3683087,1229850
26509961,1255347
144540892,2800973
23222681,97958
152821920,1448800
27380635,88101
146360713,4650715
41399163,1252714
29158091,1661467
155259144,5882748
5872528,1579583
47790445,2860888
2201952,1203501
14566259,1886463
24350305,1242613
15172906,2665313
2263842,3732
3102137,1679865
141641963,4325657
1735987,2556
3513579,1107906
154263302,5645377
1512627,1232722
157930237,1982014
154261307,5641506
128033421,1203661
150534384,5203963
2961915,1800503
2340047,1281501
157267161,6379968
68559776,3953830
1824205,1124963
4482636,1808090
72881619,2406449
144856644,3128169
143613240,3984254
1496012,1173908
143461022,97961
72012294,94601
18440477,1542351
156844292,6265582
2250352,1538971
47139568,66494
20523265,2634165
164279049,8342240
11517355,2514220
32233626,2869055
1584324,82915
3442936,1100283
143751501,2796273
3926225,2025015
142002823,1625653
1396219,1252322
16262774,92906
150351836,5197184
14477454,1244824
151787112,1807916
144405209,4588622
21492688,2581609
145221236,4320161
1678523,1303028
146441049,4319722
141110618,1408714
141490475,2293302
4639630,1176487
22936491,2051569
159191416,6930829
5098153,2336984
14221130,1803870
27988286,1209658
157444794,4731062
144883302,2843811
33241484,7074
4555791,1219161
152368775,2299950
148817712,1161010
135558675,1107909
2840537,1238730
23653042,2536957
23120869,1546100
145190379,1220826
36478113,2664911
29584914,2910689
1443502,1135086
115454888,1867049
50531679,3390760
151980005,1479338
158710941,6435043
160343977,97908
141773236,4198083
21219264,1555056
28701405,1559666
157229077,2468679
142961442,2662352
8091246,1656385
86931576,1132773
1302617,1130063
4377582,1484203
147869541,3415829
33862425,1247840
9468120,1393195
38263632,1270217
2357643,1194339
150430625,1593869
5086499,1151677
163842083,8210178
159386312,6974200
12745460,2104386
7956939,2575799
146031999,1582563
48824924,2537199
104114071,1742280
151467052,1230201
144341382,1141714
1476375,1174715
137611251,1197022
1640884,1127616
142228831,3998284
122785446,3705014
14217429,1277351
151894133,1380748
15521974,2628284
10291914,1143843
5631667,2395518
9789713,1799854
9082288,2650208
51469882,2058411
93056416,3084818
11054682,1508791
155101773,5834387
158096405,4381716
159588059,2557570
57300887,1167845
19443830,3131733
141726841,1895780
2253503,1553685
38212192,1130055
14368070,1394291
1733938,1130045
16173225,7999
107682506,1391860
25280709,1237093
5473558,2381944
16311463,1558726
4273252,1290788
142852815,1854920
2739386,1440359
161736944,7538572
60379339,1959008
152507816,5422202
5694792,1750131
3066148,1817327
1468299,1277459
8268443,1203092
105150188,1526918
118871279,1232986
145960227,88109
1897723,1230020
26230723,1627559
27179563,1407688
157070953,6316169
25212424,2356384
1300622,2555
160999598,1539144
20599522,1491344
3930994,1135323
4963716,1957267
2053787,18353
11899374,1143110
151515584,74261
133662253,1899339
42748656,3186747
1829405,17441
151586580,5296097
3034074,1193729
153027869,5023424
15754205,1308717
1544639,1296705
10627020,1150726
19303426,1270942
159593100,7041845
4121871,1254191
3180515,1870840
134918680,1812835
143807921,97950
156788872,6251772
160676172,7172679
149671781,5145182
2935936,1230417
143706214,4295644
4905482,65504
2215694,1433206
159575253,1910513
28659591,1459357
153051325,5197428
42223347,2657263
1665241,18335
157013221,1232132
141497516,1790269
2349667,1587812
19617746,3257351
58542200,1915266
90477696,3837222
148324830,2871035
27834937,1224384
5160570,1471454
29578266,1262315
2409305,1290765
3757216,2043733
21476286,1514914
149149525,5101674
18195032,1501738
26365072,1220684
2592223,1403248
8248512,1757218
149405147,5046905
24022582,1222050
145368027,1700377
152370564,1500139
145755250,2500309
1966980,1307599
5130157,18350
4076405,2065758
4284488,17431
19038850,1188355
2120660,1508153
2031460,1129566
124858341,1534651
157604055,6481014
144258731,1137404
14338910,918
1390257,19426
156552698,4470850
16705868,1187897
141822273,86153
64369067,3938538
15794729,1726155
151158688,1188412
13506804,1242029
67272791,1264489
24444238,2698
17477064,1142302
14565552,1462538
15184066,1680517
15227415,1184211
151003790,7158
22040957,1290236
89772903,3870111
18938722,81585
19259688,1147652
26098894,2549198
14341168,66314
34384035,1136183
157105780,6332797
5272658,13493
156998296,1222277
15077600,2314368
18883736,1796815
20266007,2565516
66376601,1391866
16894156,1711316
17244919,2487733
156274903,6123217
156426020,6161334
40581134,1944341
21009529,3057856
30851593,2686593
151273956,3887435
142716306,2682995
10805964,2777055
153116186,4401105
6655561,2480653
17295582,1142052
3961544,87584
155361870,5907960
156358981,5795241
7352106,1206786
22007534,2503320
48745072,5191
26695689,1214301
3386356,23908
19750924,1205173
17854245,2148217
14742618,8274
21873460,3770
24381816,1258192
14818422,2235
20245371,1795172
142110638,4212639
5297883,2066634
6738558,3709
20496699,1208326
30050709,2301220
17170516,1135533
10609371,1146498
16601158,1207708
23708573,1241488
154785625,5764170
14425567,1127790
1187801,1149656
15666850,68744
17223115,1819517
17203738,1371396
29106411,6367
2547125,1162868
158827628,6833853
5108373,1155054
97253055,1360992
1495176,1138545
2334492,1581627
135838604,1267816
1853707,19488
143041835,4399827
31955947,3666273
155853462,6021198
12062757,2691098
113017444,2561176
92521156,1162010
19718081,23135
17206588,1222002
4727382,1452452
22795342,1142784
25063177,1931324
105468736,1142054
37960519,1134868
151441057,5206529
4234057,1709943
22986968,4443
31981715,8268
17220590,1668955
161508530,7528655
15955641,1196135
50975350,1208402
158644062,6467054
6109248,2423249
12371362,2258604
4558533,13669
160375824,4481148
42395785,3733
15214731,2342567
2853614,1752795
32709768,1365013
17523659,1125021
143792613,2164939
22291447,1223936
35162391,1126665
21263792,2069145
126522825,82293
153216766,5514105
17182799,75546
17887504,1513
135485527,1308605
30199434,1649652
148666263,3774480
19675572,2015937
1663473,23909
34142618,3725946
18061665,1151276
5633299,1165408
144425397,1636600
157384491,1176016
150559083,2020444
155010186,5821608
154656877,5731094
116429449,1146398
2967340,83104
155520670,5943478
1893856,68734
16523210,83098
156671249,6216030
20074714,1658775
148331605,4977931
1388765,1158237
2154002,1162796
18196135,1262193
38115685,13665
6212401,1708412
155500952,5823427
145440975,2707505
141556083,4320448
158801726,6826509
141430763,2699
24186137,23912
2021172,13675
146843219,4868371
141199856,1386647
29166110,1145509
125400258,69314
155696225,5825202
23557158,2361448
26377829,3519032
23042787,1694917
29792061,6370
141560943,1170595
18404885,1726242
146439048,2596912
2144339,23907
140647510,3033595
152517874,19448
16468471,1211129
9047480,89921
62884759,2301615
49369647,1162022
2757748,1690531
1319646,1218321
144029926,81591
151530115,5233742
44741341,3631002
4018704,2045374
2690492,1707225
144065018,1168640
33816192,2727638
160167939,6996757
3551724,1251377
146513495,1999863
15217229,1123304
150024928,4568664
3418445,1589358
22837695,1365215
2570024,1665693
143022273,4249579
4158639,705
43313137,3835818
152245843,5372573
146948030,1923469
141164476,3743976
5567822,2390376
24654134,1635648
19488584,1823670
19467335,1179874
156834955,6262329
76794438,1902484
157598983,1209314
18591825,2397723
137791110,1744102
14434178,1190579
16957797,1136977
24232487,1879106
145807625,4530267
3955928,2081606
31768969,1437656
15819056,921
150375521,1321984
142408681,78383
133210212,3383873
17142898,1909650
51047657,1532183
127301610,81586
56925750,13678
5358666,2069879
100983709,1186975
97695860,89532
25229348,89531
1162303,7152
142441623,1723258
2578406,1668977
39712508,87764
5598807,86174
2592016,1672990
152959130,3679313
152161427,82315
34965952,3384125
23268333,1401529
1556288,1177703
2814569,1250632
23988855,82654
21532612,1208149
5040810,14206
154358096,5666339
18650523,1119731
147040267,1162157
35018389,1161257
141145345,2924230
143818993,4518254
16266191,81584
18871193,2887036
25552692,1137407
58815393,21778
17397892,2147260
152691318,1134059
145954823,8494
153141045,2778245
142495171,19323
127654108,1436940
40227925,1152952
18037231,2018583
2205986,12388
14507488,2391898
20166074,1295314
4688837,1813395
2802828,1746624
156584625,4136914
14446519,8170
33668306,81574
141548045,2264726
51348785,1776094
144838281,3935973
157673771,6502730
156933220,6273636
145796476,2739283
148150127,5007190
148878207,5077598
20018875,1220202
26170828,779190
94183658,1694613
152495781,4835815
119466949,4236654
54496330,2506999
104238730,2262122
6472856,1320145
160772627,23911
2833165,1143298
21351307,1224707
1267971,1195440
143660860,12432
152187039,5359953
14637328,1145167
146468632,1738415
100342144,4152472
155244883,2302444
23000060,1451764
24046431,1991030
152222801,15148
1546686,1212272
149010579,3230914
17985797,1168653
162788525,7889769
152072136,1538291
27872880,83954
146050007,3490597
146395868,4539894
152852832,5422357
8831648,1145524
29764224,1127740
147451368,1389900
75394831,1168984
32029313,1993933
155293037,5891165
23708704,1141766
143224797,1215577
150945938,1184150
5387799,1742638
135636041,20134
9167113,2655289
14924361,2340160
37677584,1615475
133882527,1779134
5055800,9872
152121684,1130737
17734340,1270666
153299460,5579563
32902246,1193785
9488010,1182573
158593268,6760330
2567752,1165177
15017277,83473
156467698,6172116
144749523,2934223
116596467,1119713
30321310,78545
20848125,2802897
143394394,4384473
26364288,2479866
2308834,1146411
6789,6155
18616527,1880935
19612680,1149402
20430540,1574413
1567861,78544
98105895,96798
150450111,2250539
21436559,1924122
155011998,5811009
61053570,1535667
28471644,3265790
152772859,5477356
49244631,3853825
8225964,1112415
158458125,6712868
24203944,2426781
148055698,3645367
155863130,3978878
2931769,743
46538266,1277166
155101872,5844951
18808696,2128762
152893279,1720476
156191811,6101061
27521570,1670943
2985817,1115247
146092395,4778368
145769470,3765250
19497730,94905
163201659,8016416
104980044,4158758
159927555,7126826
141500208,3765167
24938929,1204396
15394046,1912232
55516870,1211162
3910675,1620078
9151101,88524
34362081,1171152
91189006,1149325
76175344,1227522
148027044,1225651
1185186,1145713
29934836,1865671
39181258,3409339
161165189,7441993
2009388,1278163
96242319,4060652
154854908,5782254
157749986,6527799
147201451,4910164
150816663,1574233
141846165,2205410
14213911,1258420
157100249,2353946
12696778,2676888
57861913,1733949
155748692,1986265
158227526,6589228
147286734,4919586
5881325,2415281
26406504,1657820
154857056,5778088
4464652,1734235
21904104,1716564
124849011,2643197
38809915,2484346
68668147,3885114
119860551,1252418
148090982,3920681
99702662,2320656
82017852,1913692
1282517,1202616
19398498,1146832
144596669,89539
153392047,5587116
19817389,1984426
5963893,1147573
159754834,7054027
159262657,6618043
34758068,1170442
54338377,1709136
149950064,1852109
144314937,2581810
6381876,1585871
44293343,21874
126793540,1313426
15900557,1304684
142547400,87318
14729598,1134884
3639850,10646
141727020,4364558
2071665,1481249
150192945,3211212
155206571,5831132
30520606,1783866
19417892,1251267
152924905,5483520
143549267,1150932
3073048,1495857
17412201,1197440
26394527,1165635
86952755,3849291
142753171,7482
1481082,1224369
22378629,1518396
143409299,1166283
18381404,86906
156979198,1886517
142859454,2574565
125417696,2553005
162061961,2343912
150495769,1159453
151569609,5294712
152673670,1837285
36617648,1765100
6042838,1174439
72229512,1208718
153404220,5612711
