vintage_id,wine_id,types
18785702,1693955,White wine
10288814,1815127,Red wine
15003818,1162735,Red wine
143865289,1158780,White wine
157803089,1453002,White wine
150473383,1129969,Red wine
18343898,1809772,Red wine
15479540,1200462,Red wine
72725204,1174974,Red wine
14646702,1762972,White wine
152775645,2288511,White wine
9278978,1242742,Red wine
19228651,1209785,White wine
22447995,1130017,White wine
141681549,4342163,Red wine
10940529,1194017,Red wine
160109659,5805784,White wine
2987356,1164212,Red wine
16880933,1399179,Red wine
78403957,1241405,Red wine
144440521,2182210,White wine
161478399,1719333,Red wine
5277337,344,White wine
19246370,94269,White wine
2172872,1526377,Red wine
7112125,1159109,Red wine
22453548,83878,Red wine
15436593,1849069,White wine
144993512,1829715,Red wine
9287567,2658098,Red wine
19774913,2100218,Red wine
26719431,2164194,Red wine
69105645,1256607,Red wine
33596393,1148409,Red wine
10557368,1186563,Red wine
21900471,8098,White wine
14430027,92600,White wine
117316869,1241256,White wine
148431579,2001539,Red wine
14269387,1604079,White wine
57694652,1972242,Red wine
1573270,26654,White wine
17912466,1187317,Red wine
156901407,4301132,Red wine
145246619,2440738,White wine
1801202,1152420,Red wine
144728766,4621594,Red wine
4148128,1160396,Red wine
21927160,1198389,Red wine
1538514,1172571,Red wine
6798495,1438133,Red wine
4179992,1667594,Red wine
15072489,2658125,White wine
14685000,1108880,White wine
112793512,1860834,White wine
149215277,4843571,Red wine
25560171,1314668,Red wine
142626318,3402712,White wine
19878415,1153165,White wine
16524322,1222260,Red wine
80831329,3495681,Red wine
23241370,1253915,White wine
149580639,5028986,Red wine
21022928,1901171,White wine
164943448,19928,Sparkling wine
110590410,1382382,White wine
142090123,3121603,Red wine
16199073,1145827,Red wine
145758123,4739525,Red wine
2105668,6273,Red wine
107834014,80490,Red wine
24478052,1683164,Red wine
144514192,4255279,Red wine
11487681,2828663,White wine
74495724,1813655,Red wine
16877586,21470,White wine
102464506,975,Red wine
2262573,1984,Red wine
21589965,1269180,White wine
3672765,1259185,Red wine
5302616,24298,Red wine
34429424,2018674,Red wine
19634220,75885,White wine
7856448,1677490,Red wine
1521842,19296,Red wine
22352657,35484,White wine
158384216,4813598,Red wine
34230526,1986859,White wine
14464709,1190015,Red wine
9423434,2671577,Red wine
16797898,2127834,Red wine
144997094,1221247,Red wine
31422612,2595857,Red wine
126350721,1192000,Red wine
2060309,12513,Red wine
2903950,1771476,White wine
22783339,1630411,White wine
20012815,21457,White wine
17639566,6276,White wine
154927066,5788790,White wine
142156696,1261542,Red wine
28068005,2131595,Red wine
79785257,1703729,Red wine
145945654,4020806,Red wine
131332365,2728018,White wine
1837174,1277506,Sparkling wine
150672639,5194799,White wine
152103448,82748,Red wine
24220933,1151307,Red wine
25955764,8655,White wine
53514305,1680324,White wine
14295733,2736685,Red wine
5042927,2104,Red wine
152676451,4217284,White wine
154309914,5656465,White wine
97323640,1213904,White wine
152602902,5439101,Red wine
24099425,3238251,Red wine
3630832,2003229,Red wine
18176256,271,Red wine
19940154,1631654,Red wine
152662664,1200907,Red wine
20142572,84148,Red wine
22282635,2888786,Red wine
143484577,2238490,White wine
14202401,1176857,White wine
1708981,1133859,White wine
15735048,1700939,Red wine
152723978,1249054,Red wine
26441271,1085116,White wine
28815664,2758638,Red wine
1833768,1216997,Red wine
1220764,1168622,Red wine
2799875,1730376,White wine
23151490,1641783,Red wine
12991750,1129979,Red wine
29978310,1210237,White wine
18777345,2570,Red wine
14971644,1215316,Red wine
29641410,1942449,White wine
158860034,1246057,White wine
156756011,1755711,White wine
3249906,1283295,Red wine
21853941,1167099,Red wine
4196624,6283,White wine
153401038,5614590,Red wine
22522719,2100916,Red wine
17549665,26584,Red wine
8572985,2615069,Red wine
14326285,1374951,White wine
20880504,2559,White wine
6810543,1293362,Red wine
15821406,1136515,Red wine
4690764,1524704,Red wine
157361767,3389861,Red wine
18533174,5924,Red wine
45361041,1144675,Red wine
29655758,1981459,White wine
3406428,1650718,Red wine
3088211,1360266,Red wine
157177574,1542388,Red wine
23704432,1756010,White wine
155492064,5935944,White wine
18453621,7102,Red wine
47553643,1147263,White wine
4646014,7474,Red wine
20476711,1150761,Rosé wine
144397692,1933789,Red wine
6831481,1397693,Red wine
7840294,1554969,White wine
16539730,5926,Red wine
25463597,82707,White wine
163561085,8124421,Red wine
30867513,3640324,Red wine
14355594,1163958,White wine
17795625,1213566,White wine
63401055,1867721,Red wine
5082252,1143793,Red wine
145150856,1198317,White wine
17977033,2618423,Red wine
16063383,2327482,Red wine
9488393,2670031,Red wine
16078779,1930059,Red wine
15156370,1831369,White wine
3766252,1194084,Red wine
40633018,3818637,Red wine
17523428,1248384,Red wine
82707441,2183122,Red wine
4664285,1587555,Red wine
19290425,2649470,White wine
156782657,5194805,Red wine
109353465,1240705,White wine
144272851,3779234,Red wine
15199098,1184802,Red wine
1201778,1107314,Red wine
22219031,2016479,White wine
160777305,1484920,White wine
3710630,8602,Red wine
3126132,1130912,Red wine
15461865,1146901,Red wine
20915746,1646256,White wine
20753689,1801941,White wine
151740983,2037733,Red wine
29071802,1622688,Red wine
91502133,4106074,Red wine
18974963,1500237,White wine
17487807,2122608,Red wine
1427005,1145383,White wine
11215431,73456,Red wine
94349996,2182989,White wine
156018484,6060782,Red wine
40253226,3796961,Red wine
14382138,92650,White wine
61174382,21455,White wine
164943035,3647440,Red wine
14897062,26594,Red wine
2174611,1128678,Red wine
1793111,1238774,Red wine
14491110,2657925,Red wine
17613702,2813826,Red wine
4418659,1265556,Red wine
20230536,2551048,White wine
54993841,1223687,White wine
22348777,1142370,Red wine
156254964,3765912,White wine
1519528,1148233,Red wine
3034404,1364762,Red wine
26625681,1227559,Red wine
2719276,1218968,Red wine
109988269,2109744,White wine
90048918,4827,Red wine
20825782,1142185,Red wine
3341574,1213056,Red wine
141307268,1249453,White wine
25271569,1198385,Red wine
152963548,5517133,Red wine
145644649,3901549,White wine
14597315,1634535,Red wine
155710845,5855216,Red wine
1885666,19095,Red wine
3273951,1594541,White wine
17356910,2042544,Red wine
142010606,4098664,Red wine
16827444,1130064,Red wine
146736298,4018342,Red wine
1284665,1154494,Red wine
152850697,5492434,Red wine
33450149,2467,Red wine
1469114,1145193,Sparkling wine
149970716,4669239,Red wine
15093838,79378,Red wine
152462667,5402314,Red wine
3582436,1692390,Sparkling wine
3664398,1107342,Red wine
145588150,3641631,White wine
14511029,26604,Red wine
17143571,1856037,Red wine
18522201,1198913,Red wine
164943432,3799089,Red wine
17236736,1142062,Red wine
33637044,5970,Red wine
21511376,2561,Red wine
17927372,2090161,Red wine
2829656,5809,Red wine
17596199,1132643,Red wine
17022578,2235738,Red wine
23899395,2806004,Red wine
14595556,1647468,White wine
21729183,80696,White wine
14269536,1386816,Red wine
2404911,1141692,Red wine
33773926,1293564,White wine
18484828,2569,Red wine
1950750,1136180,White wine
18998775,1101002,Red wine
15693942,49564,Red wine
19262948,1229766,Red wine
1509495,1137736,Sparkling wine
154437069,5682782,Red wine
14476310,1163747,Red wine
23750197,1189529,Red wine
17109771,1633459,Red wine
17711292,1633383,Red wine
17255502,4634,White wine
27899494,1323344,Red wine
23039774,1141656,Red wine
7529389,1222851,White wine
20153408,2379502,Red wine
95344617,1546691,Red wine
1537790,1144141,Red wine
15169963,1100006,Red wine
141154551,4320358,Red wine
27889175,1160025,Red wine
1468919,1136289,Sparkling wine
17512804,5005,Red wine
14319678,1126516,Red wine
25530764,1186552,Red wine
25075326,14155,Red wine
21803207,1220785,White wine
20784493,2169691,Red wine
154497396,5689294,White wine
14591296,2441493,Red wine
14326972,1173140,Red wine
143305096,3085613,White wine
1628385,1146393,Sparkling wine
156412671,6158938,Red wine
15343372,2146048,White wine
111206446,1252451,Red wine
11210124,2398663,Red wine
1162123,1135848,Red wine
46394375,1162797,Red wine
1619569,1217846,White wine
20036655,22951,Red wine
1318830,23110,Red wine
17944990,13666,Red wine
17610311,1381293,Red wine
14690878,1175007,Red wine
15863750,1190138,Red wine
128262765,43984,Red wine
67761904,1150791,Red wine
21877331,84728,Red wine
58090567,2395548,Red wine
2526754,1637301,Red wine
27033604,1362007,Red wine
25305557,1130477,Red wine
20502697,1182578,Red wine
114274236,1149283,Red wine
1497442,1285851,Sparkling wine
7701897,1181896,Red wine
18425111,17362,Red wine
155133730,5750701,Red wine
14785376,2450,Red wine
53902997,1175206,Red wine
18941691,68044,Red wine
16346533,85761,Red wine
19179760,84727,Red wine
155138211,5853153,Red wine
97354973,1287281,Red wine
26553710,1129960,Red wine
20384670,1676801,Red wine
4402600,1171210,Red wine
16465839,2405791,White wine
16185008,1173383,Red wine
22964809,1178074,Red wine
21070846,1209611,Red wine
150340997,17363,Red wine
100093442,1135580,Red wine
16503860,2984603,Red wine
19459091,92000,Red wine
2703346,1125333,Red wine
17602701,75627,Red wine
91236181,3962838,Red wine
14781490,1843806,Red wine
145358148,4387046,Red wine
14975914,1486705,White wine
16708392,18163,Red wine
144293416,3740121,Red wine
1701447,21881,Red wine
15813594,33724,Red wine
21746043,9336,Red wine
142049297,1941802,Red wine
146181205,3091022,Red wine
29673966,3404845,White wine
71901043,1624856,White wine
4178533,2147223,White wine
155400049,1209841,Red wine
64589112,3233974,Red wine
16075571,2352338,White wine
42479619,1628757,Red wine
157854402,1919570,White wine
17521759,1708250,Red wine
30181600,1285920,White wine
8156291,2051071,Red wine
154439539,1365589,Red wine
144065195,1642612,White wine
14809504,1726,White wine
149317609,5109803,Red wine
152741054,1373788,Red wine
152846892,20110,White wine
98239264,1155998,Red wine
39103978,1553891,Red wine
15135659,2045049,Red wine
2923488,1162033,White wine
144451923,3795367,Red wine
145270930,4281604,Sparkling wine
21178500,86942,Red wine
142030752,1255107,White wine
143367685,1800075,Red wine
153177670,5564820,Red wine
42128590,1188231,Red wine
71677473,1691869,Red wine
162056138,7669493,Red wine
2391751,1177793,Red wine
43780242,1725915,White wine
1770467,1122,White wine
2754076,1558221,Sparkling wine
17657794,1374632,White wine
10816222,1218424,Sparkling wine
161854922,7616518,Red wine
144393368,3309022,Red wine
87625709,1936663,Red wine
147211065,1954978,Red wine
143825986,1600677,Dessert wine
159675314,7063639,White wine
141524583,3849086,Sparkling wine
32792885,2612919,Red wine
24454638,77943,White wine
19962104,2576237,White wine
9141446,1196187,Red wine
1781255,1381597,White wine
1798963,1248435,Red wine
26848027,1230650,Red wine
36570665,1664656,Red wine
161050374,7412743,White wine
62968921,1636687,Sparkling wine
3031074,1824166,Red wine
25494105,1271345,Red wine
147451778,2043398,White wine
11646618,2310960,Red wine
1284374,1137859,Red wine
155709525,2325896,Red wine
2514610,1465577,White wine
9664375,2381586,Red wine
18273273,1656077,White wine
148449889,1810350,Red wine
26098024,2683819,Red wine
142469156,4379468,White wine
27565743,3427937,White wine
164500132,8402489,White wine
144266797,1585055,White wine
150764258,1584578,Red wine
97395151,2284119,Red wine
25719824,3335018,White wine
16656755,3141749,Sparkling wine
3570444,1770901,Red wine
76579723,21633,Red wine
152683005,5456564,Red wine
143545157,1166004,White wine
28574408,1889918,Red wine
2580219,1156092,Red wine
145369210,1216033,Red wine
12639915,2583592,Red wine
151889304,1174806,Red wine
23504873,80487,White wine
71282613,2427602,Red wine
15456629,1181829,Red wine
143455405,1211894,White wine
147930616,1137866,Red wine
141547815,1420205,Red wine
151362402,4778859,Red wine
1561421,1144778,Red wine
124767455,86936,Red wine
17889158,4906,White wine
2755781,1730776,Red wine
152390219,2106,White wine
161256157,7465049,Red wine
142346353,1143626,Red wine
159466546,7007480,White wine
144182424,15786,White wine
1168876,28414,Red wine
29610662,1239225,Red wine
70956668,3781295,Red wine
23530585,1691423,Red wine
160193500,7036132,White wine
158277773,6621911,Red wine
146903280,4809610,Red wine
162260657,7729997,Red wine
149333134,1149095,Red wine
22426562,2024240,Red wine
161621994,7553894,Red wine
145517101,1856277,Red wine
8753085,1496744,Sparkling wine
1202797,1155763,Red wine
148715791,1748382,Red wine
159446942,6995597,Red wine
1482181,1168941,Red wine
28754255,1679596,White wine
6351991,2454749,Sparkling wine
64248129,83328,White wine
34574546,1221890,Red wine
2065398,1179132,Red wine
142305361,1440106,Red wine
155241507,1181733,Red wine
134610229,1242221,Red wine
25446734,1410596,Red wine
143624813,2103257,White wine
24639501,1197271,Red wine
29970631,1261773,Red wine
158503527,6475373,Red wine
162350123,7753517,Red wine
150181512,4346816,Red wine
158461509,6728659,Red wine
42412327,2067419,Red wine
157179896,6138098,White wine
22428956,1362347,White wine
62648714,1181660,White wine
14245741,91501,White wine
155442296,5919066,Red wine
18194552,1632210,Red wine
8739348,2126394,White wine
29184060,1229080,Red wine
152285838,4899080,White wine
149439848,1371388,White wine
50752303,1189429,Red wine
146071083,1777428,Red wine
16497298,1470959,Red wine
14798343,1161629,Red wine
30370639,6574,White wine
1831905,1179226,Red wine
7048730,1542319,White wine
91759498,3486144,Red wine
129173814,1178275,White wine
60851463,1253899,White wine
3215706,1129057,Red wine
74557005,2179706,White wine
9296213,2663732,Sparkling wine
155409863,5919096,Red wine
158726215,6805333,Red wine
156260688,2853781,White wine
19704415,2325240,Red wine
158337370,6689501,Red wine
142821665,2449244,Red wine
49287822,1168556,Red wine
157093548,5805251,Red wine
145658390,4296037,Red wine
20497697,1769368,Red wine
4814632,1669245,Red wine
19238382,3743,White wine
154722371,5744689,Red wine
141163168,1083998,Red wine
1562731,1133891,White wine
148218050,1488259,Red wine
29606104,1212720,Red wine
22374043,1127352,White wine
6010560,1262051,White wine
27816121,2502740,White wine
16854847,1213682,White wine
143753860,1728108,Red wine
68067020,2383597,Red wine
81901114,2606388,Red wine
17011794,1129443,Red wine
159507259,6989425,Red wine
152876636,2015660,White wine
21689566,78333,White wine
20598612,1130026,White wine
145516703,4302894,Red wine
137363935,1497062,White wine
152579226,1138846,Red wine
138474487,4011850,Red wine
142604994,2538940,Red wine
158398259,6349308,Red wine
150568889,1288084,White wine
24109444,1231757,White wine
143574452,4379776,Red wine
18792924,1381777,White wine
25540615,1204150,Red wine
160829601,7356508,Red wine
136404128,4298324,Red wine
145619325,1250952,Red wine
55099031,1134063,Red wine
158462873,6729230,Red wine
3118050,1186268,White wine
17691302,1133980,White wine
104685153,1154286,Red wine
23714682,1718852,White wine
153431320,5621750,Rosé wine
142109047,3841980,Red wine
151319108,5272389,Red wine
28875080,1223345,Red wine
16770436,1424221,Red wine
7497783,1261151,Sparkling wine
4237962,1316520,Red wine
4474554,1179355,Red wine
3033241,1651995,White wine
19958468,1195284,White wine
79371332,1903520,Red wine
31338615,1443562,White wine
160083255,7164163,Red wine
162157886,7683637,Red wine
25533387,1237850,White wine
19837025,2191432,Red wine
5154083,1391902,Red wine
150578109,1591204,Red wine
39804691,1487846,Red wine
21638327,1923911,White wine
4770256,77122,White wine
157526456,6457044,Red wine
141425993,2623463,Red wine
7998579,1148203,Red wine
4380723,1238507,Red wine
4406547,2220706,White wine
1255590,96853,Red wine
14326677,1158676,Red wine
7344674,2363885,Red wine
16683189,1221573,White wine
143471856,3523615,Rosé wine
151368913,3336197,White wine
145470238,1586015,White wine
18775684,1203857,Red wine
99986019,2361404,Rosé wine
12368715,1155791,Red wine
156909653,1246489,Red wine
98565224,1789788,White wine
12854196,2605719,Red wine
28280546,1754767,Red wine
150557649,4807457,Red wine
2604632,82281,White wine
143805780,86161,White wine
19176796,23104,Red wine
145821028,4687021,Red wine
88021646,1137658,Red wine
147949357,1163614,Red wine
10757218,1189160,Red wine
142827992,2069247,Sparkling wine
155332322,5901770,Red wine
66205099,3933935,Red wine
162048195,7667461,Red wine
4073077,82618,White wine
16854806,1212966,Red wine
1493674,1258196,Red wine
21594833,3223638,Red wine
29169879,1212965,Red wine
115950600,95032,Red wine
1823854,77128,Red wine
21709125,2387715,Red wine
30067759,1392179,Red wine
18947365,1281208,Red wine
5277251,1250851,White wine
16422936,1317715,Red wine
147175625,1168948,Red wine
4092003,1162856,Red wine
157327065,6398157,White wine
20522849,1723801,Red wine
153044058,1627875,Red wine
25521351,3745,White wine
144872466,1420368,Red wine
18643671,1941033,Red wine
3859242,1230994,Red wine
1905009,1136044,Red wine
3857915,2071649,Red wine
1311564,82608,Red wine
19122502,1781014,Red wine
26354828,2494082,White wine
147966003,4991218,Sparkling wine
143077009,4233974,Red wine
145839793,4733432,Red wine
120609742,3476513,Red wine
9652308,12742,Red wine
12364085,1460286,White wine
143946255,1119824,Red wine
1536399,1239209,Sparkling wine
35092474,2420193,Red wine
16677546,1277603,White wine
157524148,2473773,White wine
19183501,1166552,Red wine
148627212,5055034,Red wine
162802100,7893850,Red wine
155887983,6029066,Red wine
153415701,5554883,Red wine
1940447,1223558,Red wine
122203674,14706,White wine
24775184,2235464,White wine
143890807,1296207,White wine
33144565,1172947,White wine
138334832,1249629,Red wine
112242444,1247740,Red wine
150159610,1704350,Red wine
89611800,2232577,Red wine
158714929,6802415,Red wine
156129071,4730172,Red wine
4089296,1205229,Red wine
14315623,1310540,Red wine
152707397,20927,White wine
4046948,1278370,Red wine
1612129,1084876,White wine
20256372,1201416,Red wine
18746801,1133869,Red wine
4669268,2280364,White wine
149189349,5099347,Red wine
14647926,1207294,Red wine
153272287,4664492,Red wine
78250371,1222412,Sparkling wine
151636554,5246356,Red wine
2955299,1267661,White wine
15167461,10738,White wine
39540661,1231267,Red wine
6287960,1210886,Red wine
17702970,11566,White wine
7126255,2515647,White wine
18990830,1450233,White wine
1843058,1184388,Red wine
18955018,21478,Red wine
54281700,1167652,Red wine
156942471,5964702,White wine
95027,65134,Red wine
156161163,5600664,White wine
14568642,1208455,Red wine
19139795,1207013,Red wine
148411896,1941762,Red wine
6463244,1203843,Red wine
158098609,6604109,Red wine
1421095,78228,Red wine
162289995,7738540,Red wine
94321758,2096090,White wine
27395491,1218982,Red wine
152611952,1179061,White wine
4594653,1490671,Red wine
156320625,6089286,Red wine
142679306,2498070,Red wine
148690906,2845859,Red wine
158908405,1228219,Red wine
142812948,2728506,White wine
146706508,4851841,Red wine
15847581,1410361,Red wine
6767078,2473698,Red wine
142756273,1417507,Red wine
161819893,7607515,Red wine
2225933,17480,Red wine
147822792,1823426,Red wine
14303411,2115468,Red wine
103798934,1269935,White wine
3109531,1714580,Red wine
7779666,1549287,White wine
148109647,2288411,Red wine
2825658,17490,Red wine
60775935,1350507,Red wine
58628568,1849379,Red wine
93727393,1388465,Red wine
8046539,1523709,Red wine
30602794,65084,White wine
1934234,1415493,Red wine
43750779,2894592,Sparkling wine
23101313,1162539,Red wine
23551,22159,Red wine
3961741,78759,Red wine
27283769,3531070,Red wine
4770237,2237483,Red wine
3027763,1822522,Red wine
1775736,1179551,Sparkling wine
20145470,1240597,Red wine
158529031,6702025,Red wine
142885355,4424542,Red wine
26912988,2580181,Red wine
2791167,1413485,Red wine
1170805,1129529,Red wine
150607800,1857926,Red wine
1610531,1196458,Red wine
159365567,6978391,Red wine
157082255,1143549,Red wine
4287587,76883,White wine
17529467,1139275,Red wine
159925920,7126258,Red wine
3942356,1136186,Red wine
97544696,3800046,Red wine
158977812,1250033,White wine
155869119,6018933,Red wine
8709685,1174796,Red wine
163571286,8127236,Red wine
33522588,40914,White wine
144485018,4537698,Red wine
1903198,3506,Red wine
34027563,1778250,Red wine
3116935,1136120,Red wine
80392324,1538409,Red wine
20456330,1374665,White wine
22988165,1825814,White wine
6068765,1467380,White wine
6484278,2275239,White wine
18997058,1440431,White wine
7926636,1694408,White wine
124981584,1647615,Red wine
164943169,6139455,Red wine
7369978,1507234,White wine
77454513,1242188,White wine
150851109,4850003,Red wine
2883444,1138579,Red wine
21343200,1192305,Red wine
52845344,1273922,White wine
76788642,2127968,White wine
155514207,5942006,Red wine
162476829,7795913,Red wine
23161297,1133872,Red wine
3707704,1483383,Red wine
157080543,5433244,Red wine
26064606,1130492,Red wine
2453756,11381,Red wine
145596989,1192825,Red wine
159349177,1249084,White wine
2400328,1128844,Red wine
1341502,1150207,White wine
87781982,1174588,Red wine
3301125,24217,White wine
18951610,69404,Red wine
142826066,2262266,Red wine
147093946,4895870,Red wine
139446425,1635680,Red wine
38820174,3798857,White wine
1638090,1136819,Sparkling wine
20820900,1679429,White wine
130539207,3255095,Red wine
157239551,6371130,Red wine
154337849,5662069,Red wine
14397718,1247083,Red wine
20010537,3510,Red wine
2786180,1741151,White wine
26377586,779525,Red wine
16062094,1188236,Red wine
140428916,1172057,Red wine
150183859,3893259,Red wine
20443596,1459216,Red wine
20085919,4104,White wine
19177044,65254,White wine
10687121,1164203,Red wine
21773791,1128845,Red wine
14841611,1195596,Red wine
1252089,1178588,Red wine
8579917,1414783,Red wine
15342400,86931,Red wine
19270072,2541716,Red wine
26773433,1859579,Red wine
3608411,1877026,Red wine
112123761,1744907,Red wine
14618387,1178975,Red wine
159653809,1216895,Red wine
164942877,2602142,White wine
155459592,5920946,White wine
12918347,1226932,Red wine
108822118,3502,Red wine
23877060,1296839,White wine
66212514,85305,Red wine
2417996,1179334,Red wine
12696244,1524394,Red wine
87923762,1671049,Red wine
96957631,1460260,Red wine
19523097,65314,Red wine
161579924,6029541,Red wine
44225869,2211426,Red wine
60182931,2270506,Red wine
144773258,1182242,White wine
9971345,1299796,Red wine
45269386,1246955,White wine
16869693,1255948,Red wine
147526342,4904020,Red wine
45078651,2203448,Red wine
154285436,5406401,Red wine
27123122,1212952,Red wine
2155648,1268811,Red wine
141111552,1130199,Red wine
15457169,1513627,Red wine
25732827,1315112,Red wine
19525479,1251542,Red wine
15112458,1205833,Red wine
144522633,10752,Red wine
21018545,1566879,Red wine
48394293,1260516,Red wine
17680929,1631487,Red wine
18793706,1870577,Red wine
6082183,1130489,Red wine
23291856,2054697,Red wine
1554249,1135353,Red wine
29870661,1182292,Red wine
23422884,1988898,White wine
2013681,24221,Red wine
82389523,82606,Red wine
2432617,1127359,Red wine
21203632,1130490,Red wine
19023170,1084001,Red wine
141614163,4298410,Red wine
3053940,1163117,Red wine
10401439,1234570,Red wine
143304238,1194277,Red wine
90762835,1743409,Red wine
146687714,4403680,Red wine
31081217,1206516,Red wine
33054483,1655174,Red wine
57544691,3595073,Red wine
31792554,1184829,Red wine
152516265,5388693,Red wine
155045734,5825210,Red wine
151267583,2142966,Red wine
44096417,2876847,Red wine
14282499,1254804,Red wine
31970313,1263855,Red wine
122043248,1136182,Red wine
14781486,1130291,Red wine
67356817,779523,Red wine
2876732,1214660,Red wine
16216416,1198411,Red wine
59881013,3059200,White wine
18426591,1193327,Red wine
3315162,1904616,Red wine
2568114,1664846,Red wine
2905087,1780507,Red wine
162579560,7711802,Red wine
14250520,1208156,White wine
15171546,1133878,Red wine
5218443,1144609,Red wine
16957248,1130496,White wine
7935386,1508221,Red wine
32587920,3532877,Red wine
23403691,1204740,Red wine
156645993,6213874,Red wine
16477823,10740,White wine
74133376,1435772,Red wine
5857074,51894,White wine
89720685,1775280,White wine
10647655,1200104,Red wine
17147740,1446227,Red wine
17975321,1162928,Red wine
125353382,1153837,Red wine
19620529,28454,Red wine
14512867,10732,White wine
14710675,1178336,Red wine
158227175,1251198,White wine
6069903,1127351,Red wine
11237946,94820,Red wine
22583245,1770785,Red wine
144866997,1281644,Red wine
128293811,3450860,Red wine
17611182,1137814,Red wine
141548146,1098770,Red wine
32257158,3491687,Red wine
3553475,1218486,Red wine
11256520,1274280,Red wine
39559241,3800268,Red wine
14197025,1206768,White wine
156142356,5905459,Red wine
37661988,95238,Red wine
2985876,1637698,Red wine
14797099,1197689,Red wine
38808903,1663193,Red wine
31044991,1147197,Red wine
23486539,1138471,Red wine
1409173,81651,Red wine
1504488,4039,Red wine
106880499,87091,Red wine
134105343,4214074,Red wine
156153714,1224680,White wine
14776382,1651888,Red wine
15762946,1167880,Red wine
26716418,95516,Red wine
14276271,7494,Red wine
14444836,60974,White wine
143791333,1793415,Red wine
150572547,1245884,Red wine
20528922,1847566,Red wine
14482159,1150289,Red wine
21479871,1152015,Red wine
18387465,1135820,Red wine
153424711,80155,Red wine
141510565,4344406,White wine
14323549,1259908,White wine
39800629,1174638,Red wine
20500490,2517945,Red wine
15155768,1176717,Red wine
19063868,1209679,Red wine
14570218,14368,Red wine
24332065,1857661,Red wine
145404470,4696739,Red wine
1174258,1142423,Red wine
14367242,1257301,Red wine
2275999,76439,Red wine
3439385,17215,Red wine
84058,9259,Red wine
151681696,5308914,White wine
30939763,2236144,Red wine
16547802,81898,Red wine
14352596,1655338,Red wine
6425753,1215418,Red wine
150993993,1739982,Red wine
18920007,1851877,Red wine
15383390,1214509,Red wine
14484676,98562,Red wine
24789343,1155573,Red wine
15741318,1145657,Red wine
1927528,1438673,Red wine
156518400,1143530,White wine
20126727,1387154,Red wine
154774957,5662688,Red wine
21374685,3349490,Red wine
152573594,5418700,Red wine
18853569,1679616,Red wine
14307476,1137258,White wine
24983813,1227911,Red wine
1178619,4518,Red wine
1933146,1238945,Red wine
2230699,1256623,Red wine
20861273,1139454,White wine
16772801,1136677,Red wine
18818062,1558951,White wine
142684162,3333923,Red wine
15486226,2523156,Red wine
128339620,4269600,Red wine
15543898,1246861,Red wine
14514305,1368957,Red wine
17673114,1244602,White wine
5652579,2392149,Red wine
14697139,1235200,Red wine
19289622,1186944,White wine
80450782,3335667,Red wine
156349077,2628359,Red wine
3006898,1200520,Red wine
15354620,2867893,Red wine
19666121,77671,White wine
156337677,2765975,Red wine
145527810,1176611,Red wine
4505780,1144546,Red wine
5812569,1207835,Red wine
1553612,1129480,Red wine
151152387,1714209,Red wine
141413840,8904,White wine
29974297,3630579,Red wine
156104144,1648179,Red wine
14540554,1179636,Red wine
3274465,1886894,Red wine
143873242,2694831,Red wine
94627997,2759748,Red wine
15322015,1161922,White wine
14809221,1519759,Red wine
141671940,4348851,Red wine
19957557,1299576,Red wine
156282423,6106579,Red wine
12564672,2727249,Red wine
16261266,4629,White wine
151679665,5285589,White wine
14548708,2580327,Red wine
22706103,2120949,Red wine
148140266,4951456,Red wine
2564803,1193622,Red wine
6382292,83652,Red wine
56395613,1137120,Red wine
159897625,5589955,Red wine
14630339,1127015,Red wine
14337746,1195424,Red wine
4128182,99563,Red wine
14624638,1169444,Red wine
152759781,5461527,Red wine
154472860,5656087,Red wine
15225990,78160,Red wine
22151955,3082,Red wine
14204817,1135146,White wine
1270988,1139494,Red wine
14583972,77872,Red wine
6955813,2499723,White wine
18266358,77499,Red wine
14276273,11798,Red wine
19960424,4103,Red wine
21020042,2267611,Red wine
14448871,1127742,Red wine
1520027,77137,Red wine
14917868,6369,Red wine
15119335,2918277,Red wine
14394745,1175427,Red wine
14127340,2547,Red wine
39196082,1728283,Red wine
3099765,1125483,Red wine
17373346,1163370,Red wine
122004669,1859639,White wine
156245525,16510,Red wine
15990569,1597138,Red wine
7109676,1111660,Red wine
1396581,83722,Red wine
144396314,1084473,Red wine
4356296,4202,White wine
2258296,1149694,Red wine
144599865,4608751,Red wine
20871784,1144970,Red wine
23459087,2740754,White wine
18553014,1133875,Red wine
1737203,1219186,Red wine
152410070,5402593,Red wine
19278282,1207933,Red wine
131502113,1183392,Red wine
1146975,1124747,Red wine
21333695,3326461,Red wine
14664682,1144510,Red wine
3118447,2011,Red wine
16905882,1768480,Red wine
1580766,1254019,Red wine
17452716,1505305,Red wine
14706591,5618,Red wine
14446216,74770,Red wine
91013100,12210,Red wine
28138878,2440348,Red wine
16015067,1223574,Red wine
27864413,2738318,Red wine
22544340,1132723,Red wine
15333313,1495528,Red wine
18136527,1259115,Red wine
19190598,75606,Red wine
17713132,1167919,Red wine
164943439,1690717,Red wine
2421909,89013,Red wine
19331773,10309,Red wine
14726171,1380075,Red wine
112849578,1245158,White wine
146889592,1230819,Red wine
27533560,1460492,Red wine
8612842,1186377,Red wine
2081461,1486985,Red wine
16201533,2646730,Red wine
134988721,1542726,White wine
53008549,3879929,Red wine
